country_id,region_code,region_name,name,postcode
IR,IR-HA,Hamadan,"Abdol Rahim",
IR,IR-HA,Hamadan,Abrumand,
IR,IR-HA,Hamadan,Abshineh,
IR,IR-HA,Hamadan,"Abu ol Fathabad",
IR,IR-HA,Hamadan,"Aghcheh Qayah",
IR,IR-HA,Hamadan,"Ahmadabad-e Tappeh",
IR,IR-HA,Hamadan,"Ahu Tappeh",
IR,IR-HA,Hamadan,Ajin,
IR,IR-HA,Hamadan,Ajorlu,
IR,IR-HA,Hamadan,Akanlu,
IR,IR-HA,Hamadan,Akleh,
IR,IR-HA,Hamadan,"Alan-e Sofla",
IR,IR-HA,Hamadan,Alanjeh,
IR,IR-HA,Hamadan,Alfavut,
IR,IR-HA,Hamadan,"Aliabad-e Posht Shahr",
IR,IR-HA,Hamadan,"Amirabad-e Kord",
IR,IR-HA,Hamadan,Amzajerd,
IR,IR-HA,Hamadan,Angoshteh,
IR,IR-HA,Hamadan,"Anjir Baghi",
IR,IR-HA,Hamadan,"Ansar ol Emam",
IR,IR-HA,Hamadan,Anuch,
IR,IR-HA,Hamadan,"Aq Bolagh-e Aqdaq",
IR,IR-HA,Hamadan,"Aq Bolagh-e Latgah",
IR,IR-HA,Hamadan,"Aq Bolagh-e Morshed",
IR,IR-HA,Hamadan,"Aq Chay",
IR,IR-HA,Hamadan,"Aqa Bolaghi",
IR,IR-HA,Hamadan,"Aqa Jan Bolaghi",
IR,IR-HA,Hamadan,Aqaj,
IR,IR-HA,Hamadan,"Aqcheh Kharabeh",
IR,IR-HA,Hamadan,Aqchelu,
IR,IR-HA,Hamadan,"Arges-e Sofla",
IR,IR-HA,Hamadan,Arikan,
IR,IR-HA,Hamadan,"Arpa Darreh",
IR,IR-HA,Hamadan,"Arteh Bolagh",
IR,IR-HA,Hamadan,Artiman,
IR,IR-HA,Hamadan,"Arzan Fud",
IR,IR-HA,Hamadan,Arzuvaj,
IR,IR-HA,Hamadan,Asadabad,
IR,IR-HA,Hamadan,Ashmizan,
IR,IR-HA,Hamadan,Avarzaman,
IR,IR-HA,Hamadan,Azandarian,
IR,IR-HA,Hamadan,Aznahri,
IR,IR-HA,Hamadan,"Baba Khanjar",
IR,IR-HA,Hamadan,"Baba Pir",
IR,IR-HA,Hamadan,"Baba Qasem",
IR,IR-HA,Hamadan,Babolqani,
IR,IR-HA,Hamadan,"Bad Khvoreh",
IR,IR-HA,Hamadan,Bahar,
IR,IR-HA,Hamadan,"Band Aman",
IR,IR-HA,Hamadan,Banesareh,
IR,IR-HA,Hamadan,Baraband,
IR,IR-HA,Hamadan,Bargecheh,
IR,IR-HA,Hamadan,"Barreh Farakh",
IR,IR-HA,Hamadan,Barzul,
IR,IR-HA,Hamadan,Bashqurtaran,
IR,IR-HA,Hamadan,Bazeran,
IR,IR-HA,Hamadan,Behkandan,
IR,IR-HA,Hamadan,Belartu,
IR,IR-HA,Hamadan,"Beshik Tappeh",
IR,IR-HA,Hamadan,Biaj,
IR,IR-HA,Hamadan,"Biatan-e Sofla",
IR,IR-HA,Hamadan,"Bid Korpeh-ye Sofla",
IR,IR-HA,Hamadan,"Bid Korpeh-ye Vosta",
IR,IR-HA,Hamadan,Bifanaj,
IR,IR-HA,Hamadan,Bighash,
IR,IR-HA,Hamadan,"Bish Aghaj",
IR,IR-HA,Hamadan,Bitervan,
IR,IR-HA,Hamadan,Borjaki,
IR,IR-HA,Hamadan,Boyukabad,
IR,IR-HA,Hamadan,Bozchalu,
IR,IR-HA,Hamadan,"Bozineh Jerd",
IR,IR-HA,Hamadan,Bujin,
IR,IR-HA,Hamadan,Bustandar,
IR,IR-HA,Hamadan,Buyaqchi,
IR,IR-HA,Hamadan,"Chahar Bolagh",
IR,IR-HA,Hamadan,"Chal Boqa",
IR,IR-HA,Hamadan,"Chaleh Kand",
