country_id,region_code,region_name,name,postcode
CZ,CZ-JK,"Jihomoravsky kraj",Blansko,
CZ,CZ-JK,"Jihomoravsky kraj",Blazovice,
CZ,CZ-JK,"Jihomoravsky kraj",Blizkovice,
CZ,CZ-JK,"Jihomoravsky kraj",Blucina,
CZ,CZ-JK,"Jihomoravsky kraj",Boretice,
CZ,CZ-JK,"Jihomoravsky kraj",Boritov,
CZ,CZ-JK,"Jihomoravsky kraj",Boskovice,
CZ,CZ-JK,"Jihomoravsky kraj",Bosovice,
CZ,CZ-JK,"Jihomoravsky kraj",Bozice,
CZ,CZ-JK,"Jihomoravsky kraj",Breclav,
CZ,CZ-JK,"Jihomoravsky kraj",Brezi,
CZ,CZ-JK,"Jihomoravsky kraj",Brno,
CZ,CZ-JK,"Jihomoravsky kraj",Bucovice,
CZ,CZ-JK,"Jihomoravsky kraj",Bzenec,
CZ,CZ-JK,"Jihomoravsky kraj",Cebin,
CZ,CZ-JK,"Jihomoravsky kraj",Cejc,
CZ,CZ-JK,"Jihomoravsky kraj",Cejkovice,
CZ,CZ-JK,"Jihomoravsky kraj","Cerna Hora",
CZ,CZ-JK,"Jihomoravsky kraj",Damborice,
CZ,CZ-JK,"Jihomoravsky kraj",Dobsice,
CZ,CZ-JK,"Jihomoravsky kraj","Dolni Bojanovice",
CZ,CZ-JK,"Jihomoravsky kraj","Dolni Dunajovice",
CZ,CZ-JK,"Jihomoravsky kraj","Dolni Kounice",
CZ,CZ-JK,"Jihomoravsky kraj","Dolni Loucky",
CZ,CZ-JK,"Jihomoravsky kraj",Domanin,
CZ,CZ-JK,"Jihomoravsky kraj","Doubravice nad Svitavou",
CZ,CZ-JK,"Jihomoravsky kraj",Drasov,
CZ,CZ-JK,"Jihomoravsky kraj",Drnholec,
CZ,CZ-JK,"Jihomoravsky kraj",Drnovice,
CZ,CZ-JK,"Jihomoravsky kraj",Dubnany,
CZ,CZ-JK,"Jihomoravsky kraj",Hevlin,
CZ,CZ-JK,"Jihomoravsky kraj",Hlohovec,
CZ,CZ-JK,"Jihomoravsky kraj",Hodonice,
CZ,CZ-JK,"Jihomoravsky kraj",Hodonin,
CZ,CZ-JK,"Jihomoravsky kraj",Hosteradice,
CZ,CZ-JK,"Jihomoravsky kraj",Hovorany,
CZ,CZ-JK,"Jihomoravsky kraj","Hroznova Lhota",
CZ,CZ-JK,"Jihomoravsky kraj",Hrusky,
CZ,CZ-JK,"Jihomoravsky kraj","Hrusovany nad Jevisovkou",
CZ,CZ-JK,"Jihomoravsky kraj","Hrusovany u Brna",
CZ,CZ-JK,"Jihomoravsky kraj",Hustopece,
CZ,CZ-JK,"Jihomoravsky kraj",Ivancice,
CZ,CZ-JK,"Jihomoravsky kraj","Ivanovice na Hane",
CZ,CZ-JK,"Jihomoravsky kraj",Jaroslavice,
CZ,CZ-JK,"Jihomoravsky kraj",Jedovnice,
CZ,CZ-JK,"Jihomoravsky kraj",Jevisovice,
CZ,CZ-JK,"Jihomoravsky kraj",Klobouky,
CZ,CZ-JK,"Jihomoravsky kraj",Knezdub,
CZ,CZ-JK,"Jihomoravsky kraj",Kobyli,
CZ,CZ-JK,"Jihomoravsky kraj",Kostice,
CZ,CZ-JK,"Jihomoravsky kraj",Krenovice,
CZ,CZ-JK,"Jihomoravsky kraj",Krepice,
CZ,CZ-JK,"Jihomoravsky kraj",Krumvir,
CZ,CZ-JK,"Jihomoravsky kraj",Kunstat,
CZ,CZ-JK,"Jihomoravsky kraj",Kurim,
CZ,CZ-JK,"Jihomoravsky kraj",Kyjov,
CZ,CZ-JK,"Jihomoravsky kraj",Lanzhot,
CZ,CZ-JK,"Jihomoravsky kraj",Lednice,
CZ,CZ-JK,"Jihomoravsky kraj",Lelekovice,
CZ,CZ-JK,"Jihomoravsky kraj",Letonice,
CZ,CZ-JK,"Jihomoravsky kraj",Letovice,
CZ,CZ-JK,"Jihomoravsky kraj",Lipov,
CZ,CZ-JK,"Jihomoravsky kraj",Lipovec,
CZ,CZ-JK,"Jihomoravsky kraj",Lipuvka,
CZ,CZ-JK,"Jihomoravsky kraj",Lomnice,
CZ,CZ-JK,"Jihomoravsky kraj",Louka,
CZ,CZ-JK,"Jihomoravsky kraj",Luzice,
CZ,CZ-JK,"Jihomoravsky kraj",Lysice,
CZ,CZ-JK,"Jihomoravsky kraj",Menin,
CZ,CZ-JK,"Jihomoravsky kraj","Mesto Brno",
CZ,CZ-JK,"Jihomoravsky kraj",Mikulcice,
CZ,CZ-JK,"Jihomoravsky kraj",Mikulov,
CZ,CZ-JK,"Jihomoravsky kraj",Milotice,
CZ,CZ-JK,"Jihomoravsky kraj",Miroslav,
CZ,CZ-JK,"Jihomoravsky kraj",Modrice,
CZ,CZ-JK,"Jihomoravsky kraj","Mokra Hora",
CZ,CZ-JK,"Jihomoravsky kraj",Moravany,
CZ,CZ-JK,"Jihomoravsky kraj","Moravska Nova Ves",
CZ,CZ-JK,"Jihomoravsky kraj","Moravsky Krumlov",
CZ,CZ-JK,"Jihomoravsky kraj","Moravsky Pisek",
CZ,CZ-JK,"Jihomoravsky kraj","Moravsky Zizkov",
CZ,CZ-JK,"Jihomoravsky kraj",Moutnice,
CZ,CZ-JK,"Jihomoravsky kraj",Mutenice,
CZ,CZ-JK,"Jihomoravsky kraj",Nedvedice,
CZ,CZ-JK,"Jihomoravsky kraj",Nesovice,
CZ,CZ-JK,"Jihomoravsky kraj",Nosislav,
CZ,CZ-JK,"Jihomoravsky kraj",Novosedly,
CZ,CZ-JK,"Jihomoravsky kraj","Okres Blansko",
CZ,CZ-JK,"Jihomoravsky kraj","Okres Breclav",
CZ,CZ-JK,"Jihomoravsky kraj","Okres Brno-venkov",
CZ,CZ-JK,"Jihomoravsky kraj","Okres Hodonin",
CZ,CZ-JK,"Jihomoravsky kraj","Okres Vyskov",
CZ,CZ-JK,"Jihomoravsky kraj","Okres Znojmo",
CZ,CZ-JK,"Jihomoravsky kraj",Olbramovice,
CZ,CZ-JK,"Jihomoravsky kraj",Olesnice,
CZ,CZ-JK,"Jihomoravsky kraj",Orechov,
CZ,CZ-JK,"Jihomoravsky kraj",Oslavany,
CZ,CZ-JK,"Jihomoravsky kraj",Ostopovice,
CZ,CZ-JK,"Jihomoravsky kraj","Ostrov u Macochy",
CZ,CZ-JK,"Jihomoravsky kraj",Otnice,
CZ,CZ-JK,"Jihomoravsky kraj",Petrov,
CZ,CZ-JK,"Jihomoravsky kraj",Podivin,
CZ,CZ-JK,"Jihomoravsky kraj",Podoli,
CZ,CZ-JK,"Jihomoravsky kraj",Pohorelice,
CZ,CZ-JK,"Jihomoravsky kraj",Pozorice,
CZ,CZ-JK,"Jihomoravsky kraj",Predklasteri,
CZ,CZ-JK,"Jihomoravsky kraj",Prusanky,
CZ,CZ-JK,"Jihomoravsky kraj",Pustimer,
CZ,CZ-JK,"Jihomoravsky kraj",Rajec-Jestrebi,
CZ,CZ-JK,"Jihomoravsky kraj",Rajecko,
CZ,CZ-JK,"Jihomoravsky kraj",Rajhrad,
CZ,CZ-JK,"Jihomoravsky kraj",Rajhradice,
CZ,CZ-JK,"Jihomoravsky kraj",Rakvice,
CZ,CZ-JK,"Jihomoravsky kraj",Ratiskovice,
CZ,CZ-JK,"Jihomoravsky kraj",Ricany,
CZ,CZ-JK,"Jihomoravsky kraj",Rohatec,
CZ,CZ-JK,"Jihomoravsky kraj",Rosice,
CZ,CZ-JK,"Jihomoravsky kraj",Rousinov,
CZ,CZ-JK,"Jihomoravsky kraj",Sakvice,
CZ,CZ-JK,"Jihomoravsky kraj",Sanov,
CZ,CZ-JK,"Jihomoravsky kraj",Sardice,
CZ,CZ-JK,"Jihomoravsky kraj",Satov,
CZ,CZ-JK,"Jihomoravsky kraj",Sitborice,
CZ,CZ-JK,"Jihomoravsky kraj",Slapanice,
CZ,CZ-JK,"Jihomoravsky kraj","Slavkov u Brna",
CZ,CZ-JK,"Jihomoravsky kraj",Sokolnice,
CZ,CZ-JK,"Jihomoravsky kraj",Straznice,
CZ,CZ-JK,"Jihomoravsky kraj",Strelice,
CZ,CZ-JK,"Jihomoravsky kraj",Suchohrdly,
CZ,CZ-JK,"Jihomoravsky kraj",Sudomerice,
CZ,CZ-JK,"Jihomoravsky kraj",Svitavka,
CZ,CZ-JK,"Jihomoravsky kraj",Tasovice,
CZ,CZ-JK,"Jihomoravsky kraj",Telnice,
CZ,CZ-JK,"Jihomoravsky kraj",Tesany,
CZ,CZ-JK,"Jihomoravsky kraj",Tisnov,
CZ,CZ-JK,"Jihomoravsky kraj",Troubsko,
